Date,Weekday,Avg. Temperature,sunshine_duration_in_min,rain_time_in_min,Costs,Clicks,TV,Radio,ATL - Media,Users,aantal_geaccepterrd,unieke_opens,Partner Voucherorders,multi_cat_type_beverage,multi_cat_type_cards,multi_cat_type_flowers,multi_cat_type_balloons,multi_cat_type_cake,multi_cat_type_chocolate,multi_cat_type_baby&kids,multi_cat_type_mannenproducten,multi_cat_type_beauty,multi_cat_type_personalized,multi_cat_type_mugs,multi_cat_type_all,multi_cat_type_books,multi_cat_type_other,marketing_Balloons,marketing_Beauty,marketing_Beverage,marketing_Books,marketing_Cards,marketing_Chocolate,marketing_Flowers,marketing_Multi-cat
01-04-2018,zondag,4.8,24.0,96.0,1776.6,5714.0,0.0,0.0,0.0,23456.0,42.0,11.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
02-04-2018,maandag,7.7,60.0,336.0,3570.87,10131.0,0.0,0.0,0.0,30986.0,84.0,36.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
03-04-2018,dinsdag,12.7,234.0,108.0,5409.18,13963.0,0.0,0.0,0.0,59531.0,19.0,6.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
04-04-2018,woensdag,10.3,132.0,72.0,5454.29,13909.0,0.0,0.0,0.0,53639.0,48.0,18.0,67.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
05-04-2018,donderdag,5.9,294.0,90.0,5125.87,13065.0,0.0,0.0,0.0,44346.0,26.0,9.0,102.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
06-04-2018,vrijdag,8.8,714.0,0.0,3940.87,10564.0,0.0,0.0,0.0,37912.0,6.0,4.0,87.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
07-04-2018,zaterdag,13.9,600.0,0.0,2744.33,6342.0,0.0,0.0,0.0,22341.0,21.0,6.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
08-04-2018,zondag,15.2,576.0,0.0,3054.72,8376.0,0.0,0.0,0.0,26543.0,23.0,7.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
09-04-2018,maandag,12.6,138.0,0.0,5397.87,13755.0,0.0,0.0,0.0,72186.0,32.0,8.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
10-04-2018,dinsdag,15.5,192.0,0.0,5120.14,13009.0,0.0,0.0,0.0,56833.0,8.0,3.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
11-04-2018,woensdag,12.7,132.0,42.0,5344.77,13355.0,0.0,0.0,0.0,56385.0,32.0,9.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
12-04-2018,donderdag,10.4,108.0,42.0,4790.26,12424.0,0.0,0.0,0.0,45647.0,34.0,13.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
13-04-2018,vrijdag,10.0,108.0,0.0,4299.87,11290.0,0.0,0.0,0.0,51356.0,24.0,7.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
14-04-2018,zaterdag,11.5,282.0,96.0,3055.27,7599.0,0.0,0.0,0.0,29069.0,34.0,10.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
15-04-2018,zondag,12.7,96.0,306.0,3906.83,10405.0,0.0,0.0,0.0,34341.0,70.0,8.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16-04-2018,maandag,11.4,630.0,12.0,5591.87,13516.0,0.0,0.0,0.0,59807.0,40.0,17.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
17-04-2018,dinsdag,12.8,684.0,0.0,5069.21,12135.0,0.0,0.0,0.0,42939.0,31.0,5.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
18-04-2018,woensdag,16.3,768.0,0.0,5510.36,12420.0,0.0,0.0,0.0,42697.0,38.0,8.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19-04-2018,donderdag,19.2,786.0,0.0,5634.94,12883.0,0.0,0.0,0.0,44382.0,20.0,6.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
20-04-2018,vrijdag,18.3,786.0,0.0,4146.91,9609.0,0.0,0.0,0.0,32398.0,36.0,6.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
21-04-2018,zaterdag,15.5,780.0,0.0,3125.09,6522.0,0.0,0.0,0.0,22861.0,42.0,5.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
22-04-2018,zondag,17.9,558.0,0.0,3925.11,9084.0,0.0,0.0,0.0,27548.0,10.0,4.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
23-04-2018,maandag,13.1,564.0,0.0,6824.5,15212.0,0.0,0.0,0.0,72661.0,18.0,3.0,76.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
24-04-2018,dinsdag,12.9,30.0,18.0,6950.67,14845.0,0.0,0.0,0.0,59168.0,57.0,16.0,84.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
25-04-2018,woensdag,11.5,312.0,120.0,7181.64,15245.0,0.0,0.0,0.0,58548.0,17.0,2.0,90.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26-04-2018,donderdag,10.3,564.0,84.0,5297.72,11027.0,0.0,0.0,0.0,38142.0,50.0,18.0,63.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
27-04-2018,vrijdag,10.3,186.0,12.0,3710.17,7602.0,0.0,0.0,0.0,24798.0,29.0,5.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
28-04-2018,zaterdag,11.7,96.0,12.0,4182.96,8648.0,0.0,0.0,0.0,27067.0,13.0,4.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
29-04-2018,zondag,9.2,24.0,420.0,4974.28,11579.0,0.0,0.0,0.0,33345.0,14.0,5.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
30-04-2018,maandag,9.5,54.0,786.0,7201.53,16110.0,0.0,0.0,0.0,58016.0,14.0,3.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
01-05-2018,dinsdag,7.9,486.0,498.0,7280.27,15160.0,0.0,0.0,0.0,55188.0,25.0,3.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
02-05-2018,woensdag,10.9,672.0,84.0,6797.9,14416.0,0.0,0.0,0.0,51068.0,24.0,6.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
03-05-2018,donderdag,10.4,828.0,0.0,6016.82,12927.0,8766.66666666667,0.0,8766.66666666667,58899.0,31.0,12.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
04-05-2018,vrijdag,11.9,828.0,0.0,4989.98,11358.0,8766.66666666667,0.0,8766.66666666667,43889.0,29.0,8.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
05-05-2018,zaterdag,14.7,840.0,0.0,3780.41,7898.0,8766.66666666667,0.0,8766.66666666667,29143.0,23.0,8.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
06-05-2018,zondag,17.2,840.0,0.0,4347.02,10136.0,8766.66666666667,4798.03370786517,13564.7003745318,31480.0,17.0,4.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
07-05-2018,maandag,18.0,852.0,0.0,8902.82,17686.0,8766.66666666667,8437.921348314609,17204.5880149813,92223.0,25.0,8.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
08-05-2018,dinsdag,19.1,852.0,0.0,10103.25,19839.0,8766.66666666667,9926.96629213483,18693.6329588015,79726.0,63.0,9.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
09-05-2018,woensdag,17.9,798.0,0.0,12459.12,21659.0,8766.66666666667,11581.4606741573,20348.127340823998,90653.0,19.0,4.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
10-05-2018,donderdag,12.1,354.0,144.0,16682.35,25691.0,8766.66666666667,12574.157303370801,21340.8239700375,101134.0,30.0,10.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
11-05-2018,vrijdag,12.3,756.0,0.0,21136.33,32838.0,8766.66666666667,11581.4606741573,20348.127340823998,103540.0,12.0,10.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
12-05-2018,zaterdag,17.0,408.0,0.0,24469.39,33205.0,0.0,0.0,0.0,96024.0,17.0,7.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
13-05-2018,zondag,13.1,0.0,276.0,11023.34,17757.0,0.0,0.0,0.0,67983.0,28.0,6.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
14-05-2018,maandag,18.7,612.0,0.0,6823.99,14219.0,0.0,0.0,0.0,48709.0,15.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
15-05-2018,dinsdag,19.2,858.0,0.0,6242.89,13439.0,0.0,0.0,0.0,44690.0,27.0,11.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16-05-2018,woensdag,15.3,282.0,18.0,6924.66,14684.0,0.0,0.0,0.0,56003.0,37.0,17.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
17-05-2018,donderdag,11.4,702.0,0.0,6516.4,13647.0,0.0,0.0,0.0,43656.0,27.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
18-05-2018,vrijdag,10.9,288.0,0.0,5664.97,11932.0,0.0,0.0,0.0,38483.0,27.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
20-05-2018,zondag,15.4,762.0,0.0,2057.17,6005.0,0.0,0.0,0.0,19757.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
21-05-2018,maandag,19.2,690.0,0.0,2560.08,8370.0,0.0,0.0,0.0,26353.0,19.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
22-05-2018,dinsdag,18.3,210.0,36.0,5673.97,13703.0,0.0,0.0,0.0,56865.0,30.0,7.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
23-05-2018,woensdag,18.8,174.0,66.0,6927.47,14567.0,0.0,0.0,0.0,48191.0,2.0,1.0,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
24-05-2018,donderdag,18.3,186.0,42.0,6773.11,14253.0,0.0,0.0,0.0,58452.0,10.0,4.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
25-05-2018,vrijdag,20.6,630.0,0.0,5603.1,11813.0,0.0,0.0,0.0,51221.0,11.0,6.0,219.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26-05-2018,zaterdag,23.0,714.0,0.0,3573.23,7447.0,0.0,0.0,0.0,28493.0,8.0,1.0,142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
27-05-2018,zondag,20.3,186.0,114.0,4495.71,10083.0,0.0,0.0,0.0,31982.0,21.0,5.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
28-05-2018,maandag,22.5,696.0,18.0,7521.26,14314.0,0.0,0.0,0.0,71207.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
29-05-2018,dinsdag,22.1,480.0,192.0,7364.73,14110.0,0.0,0.0,0.0,64164.0,38.0,15.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
30-05-2018,woensdag,21.5,516.0,12.0,7827.26,14662.0,0.0,0.0,0.0,57311.0,23.0,8.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
31-05-2018,donderdag,20.2,462.0,54.0,7134.92,14712.0,0.0,0.0,0.0,68261.0,16.0,2.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
01-06-2018,vrijdag,17.6,72.0,90.0,6907.08,13910.0,0.0,292.614666666667,292.614666666667,59145.0,24.0,6.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
02-06-2018,zaterdag,17.0,6.0,90.0,5057.28,10104.0,0.0,292.614666666667,292.614666666667,34955.0,26.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
03-06-2018,zondag,19.3,276.0,0.0,5417.1,11064.0,0.0,292.614666666667,292.614666666667,33745.0,11.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
04-06-2018,maandag,18.2,294.0,0.0,8695.58,16752.0,0.0,292.614666666667,292.614666666667,72656.0,20.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
05-06-2018,dinsdag,16.7,474.0,0.0,8230.84,15768.0,0.0,292.614666666667,292.614666666667,51247.0,17.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
06-06-2018,woensdag,19.8,852.0,0.0,7404.89,14712.0,0.0,292.614666666667,292.614666666667,44866.0,35.0,7.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
07-06-2018,donderdag,22.4,876.0,0.0,6974.67,14466.0,0.0,7580.953558282209,7580.953558282209,61026.0,13.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
08-06-2018,vrijdag,18.5,0.0,216.0,6735.04,13851.0,0.0,6366.22963190184,6366.22963190184,45155.0,31.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
09-06-2018,zaterdag,19.8,522.0,0.0,3185.64,7057.0,0.0,5151.50570552147,5151.50570552147,20975.0,50.0,7.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
10-06-2018,zondag,18.2,588.0,0.0,4779.91,11274.0,0.0,5353.95969325153,5353.95969325153,35224.0,8.0,4.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
11-06-2018,maandag,16.9,768.0,0.0,3037.25,6041.0,0.0,8188.31552147239,8188.31552147239,34273.0,23.0,5.0,59.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
12-06-2018,dinsdag,14.8,36.0,0.0,1145.23,1025.0,0.0,3531.8738036809796,3531.8738036809796,592.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
13-06-2018,woensdag,14.7,330.0,0.0,7979.13,14943.0,0.0,7783.40754601227,7783.40754601227,107193.0,20.0,8.0,371.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
14-06-2018,donderdag,15.7,192.0,72.0,11124.15,25082.0,0.0,13654.573190184099,13654.573190184099,133929.0,24.0,6.0,527.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
15-06-2018,vrijdag,18.8,498.0,0.0,11639.7,19314.0,0.0,11022.6713496933,11022.6713496933,89384.0,17.0,5.0,389.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16-06-2018,zaterdag,17.5,192.0,0.0,11934.74,20704.0,0.0,9605.493435582819,9605.493435582819,71216.0,14.0,4.0,204.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
17-06-2018,zondag,15.6,24.0,0.0,7915.23,15965.0,0.0,292.614666666667,292.614666666667,53867.0,19.0,2.0,72.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
18-06-2018,maandag,16.7,126.0,0.0,10217.17,17630.0,0.0,292.614666666667,292.614666666667,51752.0,29.0,8.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19-06-2018,dinsdag,17.7,6.0,0.0,8887.29,16666.0,0.0,292.614666666667,292.614666666667,63023.0,46.0,23.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
20-06-2018,woensdag,19.1,456.0,0.0,8783.75,15982.0,0.0,292.614666666667,292.614666666667,49042.0,15.0,2.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
21-06-2018,donderdag,14.4,486.0,0.0,9367.23,16212.0,0.0,292.614666666667,292.614666666667,47308.0,16.0,3.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
22-06-2018,vrijdag,13.3,90.0,0.0,8464.68,15891.0,0.0,292.614666666667,292.614666666667,54357.0,11.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
23-06-2018,zaterdag,15.1,294.0,0.0,5545.78,10100.0,0.0,292.614666666667,292.614666666667,31304.0,5.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
24-06-2018,zondag,14.7,42.0,0.0,6318.41,12489.0,0.0,292.614666666667,292.614666666667,36526.0,23.0,3.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
25-06-2018,maandag,16.5,576.0,0.0,9496.04,17193.0,0.0,6739.5330769230795,6739.5330769230795,69919.0,50.0,12.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26-06-2018,dinsdag,16.0,750.0,0.0,9169.52,16216.0,0.0,6549.91769230769,6549.91769230769,80087.0,24.0,2.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
27-06-2018,woensdag,17.9,750.0,0.0,9148.96,16037.0,0.0,5222.61,5222.61,67213.0,27.0,7.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
28-06-2018,donderdag,21.2,870.0,0.0,7848.15,14217.0,0.0,5601.84076923077,5601.84076923077,52551.0,11.0,2.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
29-06-2018,vrijdag,19.5,918.0,0.0,7478.39,13378.0,0.0,6170.68692307692,6170.68692307692,57547.0,10.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
30-06-2018,zaterdag,21.3,864.0,0.0,4268.68,8528.0,0.0,5791.45615384615,5791.45615384615,32932.0,15.0,3.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
01-07-2018,zondag,21.3,918.0,0.0,4993.42,10180.0,0.0,5402.79538461539,5402.79538461539,32558.0,12.0,2.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
02-07-2018,maandag,20.6,918.0,0.0,8405.89,16421.0,0.0,283.17548387096804,283.17548387096804,58540.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
03-07-2018,dinsdag,19.6,918.0,0.0,5669.31,10107.0,0.0,283.17548387096804,283.17548387096804,46398.0,16.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
04-07-2018,woensdag,19.2,714.0,0.0,7865.8,15009.0,0.0,283.17548387096804,283.17548387096804,48919.0,13.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
05-07-2018,donderdag,18.9,804.0,0.0,7939.74,15303.0,0.0,283.17548387096804,283.17548387096804,44842.0,7.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
